AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,class
8300,459.793,224.2228,47.8969,0.9769,102.8002,0.9648,8603,0.8252,4.6814,0.4934,0.4585,0.027,0.0058,0.2102,0.984,Basmati
8300,457.786,215.3909,50.9962,0.9716,102.8002,0.9547,8694,0.4607,4.2237,0.4977,0.4773,0.026,0.0061,0.2278,0.9621,Basmati
8983,474.843,227.1625,51.2097,0.9743,106.9463,0.9811,9156,0.3487,4.4359,0.5006,0.4708,0.0253,0.0057,0.2216,0.9832,Basmati
7250,402.846,189.0005,49.7755,0.9647,96.078,0.9671,7497,0.7923,3.7971,0.5614,0.5083,0.0261,0.0069,0.2584,0.9812,Basmati
7289,397.923,186.4433,50.5121,0.9626,96.3361,0.9738,7485,0.4464,3.6911,0.5785,0.5167,0.0256,0.0069,0.267,0.9855,Basmati
6548,396.709,190.0206,44.1533,0.9726,91.3081,0.9766,6705,0.7055,4.3037,0.5228,0.4805,0.029,0.0067,0.2309,0.9937,Basmati
6989,420.345,199.285,45.2526,0.9739,94.3328,0.9753,7166,0.6928,4.4038,0.4971,0.4734,0.0285,0.0065,0.2241,0.9868,Basmati
7992,440.674,212.0728,48.921,0.973,100.8748,0.9711,8230,0.6343,4.335,0.5172,0.4757,0.0265,0.0061,0.2263,0.9808,Basmati
6354,378.186,177.7423,47.1447,0.9642,89.9453,0.9632,6597,0.61,3.7701,0.5583,0.506,0.028,0.0074,0.2561,0.9655,Basmati
6497,398.935,189.6555,44.0162,0.9727,90.9518,0.9758,6658,0.5983,4.3088,0.513,0.4796,0.0292,0.0068,0.23,0.9909,Basmati
7291,409.238,192.3776,49.3648,0.9665,96.3493,0.969,7524,0.8166,3.8971,0.5471,0.5008,0.0264,0.0068,0.2508,0.9775,Basmati
6515,384.686,181.6515,46.3667,0.9669,91.0777,0.976,6675,0.554,3.9177,0.5532,0.5014,0.0279,0.0071,0.2514,0.9849,Basmati
8112,441.582,209.1921,50.4039,0.9705,101.6293,0.9679,8381,0.3831,4.1503,0.5228,0.4858,0.0258,0.0062,0.236,0.9796,Basmati
6988,428.452,202.582,45.3117,0.9747,94.326,0.9693,7209,0.3479,4.4709,0.4784,0.4656,0.029,0.0065,0.2168,0.9693,Basmati
6271,394.015,185.9227,43.6847,0.972,89.3559,0.9712,6457,0.3547,4.256,0.5076,0.4806,0.0296,0.007,0.231,0.9831,Basmati
7869,434.917,207.4248,49.357,0.9713,100.0956,0.9711,8103,0.6922,4.2025,0.5228,0.4826,0.0264,0.0063,0.2329,0.9786,Basmati
7666,422.547,197.2391,50.7129,0.9664,98.796,0.9668,7929,0.5047,3.8893,0.5395,0.5009,0.0257,0.0066,0.2509,0.9758,Basmati
5839,375.953,178.6313,42.3559,0.9715,86.2232,0.9688,6027,0.3596,4.2174,0.5191,0.4827,0.0306,0.0073,0.233,0.9826,Basmati
8568,441.492,208.4596,52.91,0.9673,104.4467,0.9767,8772,0.7249,3.9399,0.5524,0.501,0.0243,0.0062,0.251,0.9891,Basmati
6794,411.284,198.6637,44.0956,0.9751,93.0075,0.967,7026,0.3519,4.5053,0.5047,0.4682,0.0292,0.0065,0.2192,0.9875,Basmati
6940,404.574,192.1645,46.6052,0.9701,94.0015,0.9794,7086,0.839,4.1232,0.5328,0.4892,0.0277,0.0067,0.2393,0.9866,Basmati
7586,423.994,200.54,49.245,0.9694,98.2792,0.9769,7765,0.3817,4.0723,0.5303,0.4901,0.0264,0.0065,0.2402,0.978,Basmati
8324,447.132,211.8973,51.3456,0.9702,102.9488,0.9745,8542,0.8418,4.1269,0.5232,0.4858,0.0255,0.0062,0.236,0.9741,Basmati
6600,399.804,190.6418,44.8697,0.9719,91.67,0.9709,6798,0.5267,4.2488,0.5189,0.4808,0.0289,0.0068,0.2312,0.9824,Basmati
7470,413.923,194.4652,50.1192,0.9662,97.5249,0.972,7685,0.3839,3.8801,0.5479,0.5015,0.026,0.0067,0.2515,0.9759,Basmati
8308,456.105,215.0301,50.677,0.9718,102.8498,0.9615,8641,0.3836,4.2431,0.5019,0.4783,0.0259,0.0061,0.2288,0.9707,Basmati
7606,434.356,204.4779,48.5014,0.9715,98.4086,0.9763,7791,0.3647,4.2159,0.5066,0.4813,0.0269,0.0064,0.2316,0.9765,Basmati
7392,451.59,218.6506,44.0319,0.9795,97.0144,0.9679,7637,0.6974,4.9657,0.4555,0.4437,0.0296,0.006,0.1969,0.9776,Basmati
7657,452.395,219.4327,45.2306,0.9785,98.738,0.9731,7869,0.3966,4.8514,0.4701,0.45,0.0287,0.0059,0.2025,0.9823,Basmati
5968,368.231,175.4278,43.8239,0.9683,87.1705,0.9776,6105,0.4484,4.003,0.5531,0.4969,0.0294,0.0073,0.2469,0.9884,Basmati
7621,411.035,190.2696,51.763,0.9623,98.5056,0.9685,7869,0.5848,3.6758,0.5668,0.5177,0.025,0.0068,0.268,0.9852,Basmati
8977,460.075,215.906,54.1996,0.968,106.9106,0.9734,9222,0.4032,3.9835,0.5329,0.4952,0.0241,0.006,0.2452,0.9767,Basmati
7959,435.441,202.563,50.8822,0.9679,100.6664,0.9732,8178,0.4729,3.981,0.5275,0.497,0.0255,0.0064,0.247,0.9832,Basmati
7979,432.754,201.0083,52.1897,0.9657,100.7927,0.9597,8314,0.4498,3.8515,0.5354,0.5014,0.0252,0.0065,0.2514,0.9684,Basmati
7212,435.407,209.0586,44.6501,0.9769,95.8259,0.9697,7437,0.5041,4.6821,0.4781,0.4584,0.029,0.0062,0.2101,0.9837,Basmati
8385,459.112,217.1343,49.773,0.9734,103.3253,0.9687,8656,0.4049,4.3625,0.4999,0.4759,0.0259,0.0059,0.2264,0.9878,Basmati
7437,420.078,199.4783,48.3469,0.9702,97.3092,0.9703,7665,0.4027,4.126,0.5296,0.4878,0.0268,0.0065,0.238,0.9818,Basmati
7709,442.02,213.3088,46.7742,0.9757,99.0727,0.9745,7911,0.3736,4.5604,0.4958,0.4645,0.0277,0.0061,0.2157,0.9838,Basmati
7402,415.732,194.8817,48.9615,0.9679,97.08,0.9677,7649,0.3845,3.9803,0.5382,0.4981,0.0263,0.0066,0.2482,0.9877,Basmati
6633,389.391,181.0698,46.9015,0.9659,91.8988,0.9734,6814,0.3944,3.8606,0.5497,0.5075,0.0273,0.0071,0.2576,0.9945,Basmati
7427,437.845,211.4304,45.308,0.9768,97.2438,0.9733,7631,0.6339,4.6665,0.4868,0.4599,0.0285,0.0061,0.2115,0.9871,Basmati
7848,430.411,200.5063,50.9032,0.9672,99.9619,0.9704,8087,0.5924,3.939,0.5324,0.4985,0.0255,0.0065,0.2485,0.979,Basmati
10082,486.693,226.5887,58.0149,0.9667,113.2996,0.9704,10389,0.4474,3.9057,0.5349,0.5,0.0225,0.0058,0.25,0.9765,Basmati
7505,419.182,198.2878,48.6866,0.9694,97.7531,0.9749,7698,0.4685,4.0727,0.5367,0.493,0.0264,0.0065,0.243,0.9898,Basmati
9495,453.435,206.6901,59.428,0.9578,109.9519,0.9697,9792,0.7316,3.478,0.5803,0.532,0.0218,0.0063,0.283,0.9842,Basmati
7248,426.576,205.2687,45.8297,0.9748,96.0648,0.9669,7496,0.4282,4.4789,0.5005,0.468,0.0283,0.0063,0.219,0.981,Basmati
5704,376.13,178.5584,41.2573,0.9729,85.2206,0.976,5844,0.4098,4.3279,0.5067,0.4773,0.0313,0.0072,0.2278,0.9858,Basmati
9185,483.033,233.7149,51.2629,0.9756,108.1421,0.9786,9386,0.7226,4.5591,0.4947,0.4627,0.0254,0.0056,0.2141,0.9761,Basmati
5273,386.231,187.81,36.5862,0.9808,81.9377,0.9643,5468,0.6233,5.1334,0.4442,0.4363,0.0356,0.0069,0.1903,0.9771,Basmati
6271,377.655,179.742,45.5418,0.9674,89.3559,0.9652,6497,0.7484,3.9467,0.5525,0.4971,0.0287,0.0073,0.2471,0.9754,Basmati
7565,436.193,206.9228,47.1745,0.9737,98.143,0.9699,7800,0.4805,4.3863,0.4996,0.4743,0.0274,0.0062,0.225,0.9867,Basmati
9332,465.536,214.8174,56.1358,0.9653,109.004,0.9693,9628,0.3935,3.8267,0.5411,0.5074,0.023,0.006,0.2575,0.9853,Basmati
6777,402.1,185.7426,47.4667,0.9668,92.891,0.9668,7010,0.3874,3.9131,0.5267,0.5001,0.0274,0.007,0.2501,0.9787,Basmati
8526,451.321,215.9833,50.9307,0.9718,104.1904,0.9767,8729,0.4183,4.2407,0.526,0.4824,0.0253,0.006,0.2327,0.9869,Basmati
8388,420.488,187.1759,58.8751,0.9492,103.3438,0.9615,8724,0.539,3.1792,0.5962,0.5521,0.0223,0.007,0.3048,0.9691,Basmati
8105,428.932,200.3769,52.3172,0.9653,101.5855,0.9717,8341,0.5194,3.83,0.5536,0.507,0.0247,0.0065,0.257,0.9844,Basmati
6045,390.958,185.8883,41.616,0.9746,87.731,0.9761,6193,0.4116,4.4667,0.497,0.472,0.0308,0.0069,0.2227,0.9949,Basmati
7508,427.285,201.3425,48.306,0.9708,97.7726,0.9647,7783,0.5721,4.1681,0.5168,0.4856,0.0268,0.0064,0.2358,0.9829,Basmati
7919,449.639,217.0305,47.7322,0.9755,100.4131,0.9612,8239,0.5445,4.5468,0.4922,0.4627,0.0274,0.006,0.2141,0.9733,Basmati
7351,429.158,203.9078,47.2535,0.9728,96.7449,0.968,7594,0.425,4.3152,0.5016,0.4745,0.0277,0.0064,0.2251,0.9714,Basmati
7527,445.662,215.6513,45.3225,0.9777,97.8962,0.9708,7753,0.34,4.7581,0.4762,0.454,0.0287,0.006,0.2061,0.9805,Basmati
8105,432.941,202.2143,52.358,0.9659,101.5855,0.9685,8369,0.758,3.8621,0.5434,0.5024,0.0249,0.0065,0.2524,0.9747,Basmati
6801,426.382,208.6924,42.2136,0.9793,93.0554,0.9641,7054,0.687,4.9437,0.4701,0.4459,0.0307,0.0062,0.1988,0.9829,Basmati
6635,405.466,194.1956,44.2275,0.9737,91.9127,0.9716,6829,0.3895,4.3908,0.5072,0.4733,0.0293,0.0067,0.224,0.9836,Basmati
7858,436.865,205.2695,50.7417,0.969,100.0256,0.9477,8292,0.4135,4.0454,0.5174,0.4873,0.0261,0.0065,0.2375,0.9606,Basmati
8496,455.413,219.2415,50.0698,0.9736,104.0069,0.9688,8770,0.4611,4.3787,0.5148,0.4744,0.0258,0.0059,0.2251,0.9854,Basmati
7562,409.588,191.246,51.612,0.9629,98.1236,0.9666,7823,0.527,3.7055,0.5664,0.5131,0.0253,0.0068,0.2632,0.9754,Basmati
9177,459.737,215.6782,55.1738,0.9667,108.095,0.9651,9509,0.6551,3.9091,0.5456,0.5012,0.0235,0.006,0.2512,0.9819,Basmati
6884,409.652,197.5236,45.9401,0.9726,93.6215,0.9565,7197,0.7079,4.2996,0.5155,0.474,0.0287,0.0067,0.2247,0.9659,Basmati
7629,436.418,203.1649,48.6676,0.9709,98.5573,0.9656,7901,0.4485,4.1745,0.5034,0.4851,0.0266,0.0064,0.2353,0.9824,Basmati
6974,412.723,197.5558,45.6984,0.9729,94.2315,0.9712,7181,0.3671,4.323,0.5145,0.477,0.0283,0.0066,0.2275,0.9836,Basmati
7993,453.617,216.5863,48.4098,0.9747,100.8811,0.9615,8313,0.5519,4.474,0.4881,0.4658,0.0271,0.0061,0.2169,0.9706,Basmati
8426,453.998,215.4888,50.4906,0.9722,103.5776,0.9695,8691,0.5789,4.2679,0.5137,0.4807,0.0256,0.006,0.231,0.986,Basmati
5977,402.235,192.4544,40.2694,0.9779,87.2362,0.9664,6185,0.5103,4.7792,0.4642,0.4533,0.0322,0.0067,0.2055,0.982,Basmati
6867,420.601,204.2279,43.2383,0.9773,93.5058,0.9806,7003,0.7746,4.7233,0.4878,0.4579,0.0297,0.0063,0.2096,0.9901,Basmati
7223,442.305,213.2577,43.5758,0.9789,95.899,0.9767,7395,0.4285,4.894,0.464,0.4497,0.0295,0.006,0.2022,0.9896,Basmati
6367,417.156,203.454,40.2276,0.9803,90.0373,0.9759,6524,0.4068,5.0576,0.4598,0.4425,0.032,0.0063,0.1958,0.9905,Basmati
8705,467.486,219.1573,52.1843,0.9712,105.2784,0.9641,9029,0.5951,4.1997,0.5005,0.4804,0.0252,0.006,0.2308,0.9691,Basmati
7389,418.139,196.4566,49.0548,0.9683,96.9947,0.9539,7746,0.5325,4.0048,0.5311,0.4937,0.0266,0.0066,0.2438,0.9762,Basmati
7453,406.587,191.0125,50.696,0.9641,97.4138,0.9723,7665,0.4615,3.7678,0.5665,0.51,0.0256,0.0068,0.2601,0.98,Basmati
8698,460.475,219.7587,51.4579,0.9722,105.2361,0.9701,8966,0.4353,4.2706,0.5155,0.4789,0.0253,0.0059,0.2293,0.9793,Basmati
8319,441.792,203.6696,52.8385,0.9658,102.9178,0.9687,8588,0.3856,3.8546,0.5356,0.5053,0.0245,0.0064,0.2553,0.9842,Basmati
7416,430.917,203.9039,47.1625,0.9729,97.1717,0.9717,7632,0.3644,4.3234,0.5019,0.4766,0.0275,0.0064,0.2271,0.9819,Basmati
8167,439.373,210.4354,50.5467,0.9707,101.9733,0.974,8385,0.4047,4.1632,0.5316,0.4846,0.0258,0.0062,0.2348,0.9776,Basmati
8913,465.382,219.3815,53.356,0.97,106.5288,0.9584,9300,0.4232,4.1117,0.5171,0.4856,0.0246,0.006,0.2358,0.9695,Basmati
7420,432.131,207.0687,46.4612,0.9745,97.1979,0.9735,7622,0.3562,4.4568,0.4993,0.4694,0.0279,0.0063,0.2203,0.982,Basmati
6461,415.374,202.1427,41.0159,0.9792,90.6995,0.971,6654,0.3528,4.9284,0.4706,0.4487,0.0313,0.0063,0.2013,0.9922,Basmati
6549,392.916,186.2737,45.3488,0.9699,91.3151,0.9753,6715,0.4586,4.1076,0.5331,0.4902,0.0284,0.0069,0.2403,0.9871,Basmati
7819,421.356,196.5202,51.4656,0.9651,99.7771,0.9651,8102,0.5635,3.8185,0.5534,0.5077,0.0251,0.0066,0.2578,0.9843,Basmati
8327,465.401,222.6431,48.7498,0.9757,102.9673,0.9712,8574,0.6709,4.5671,0.4831,0.4625,0.0267,0.0059,0.2139,0.9768,Basmati
6606,408.416,193.6512,44.3914,0.9734,91.7116,0.9743,6780,0.3511,4.3624,0.4977,0.4736,0.0293,0.0067,0.2243,0.9784,Basmati
8692,467.952,223.0795,50.2005,0.9744,105.1998,0.9727,8936,0.4511,4.4438,0.4988,0.4716,0.0257,0.0058,0.2224,0.9882,Basmati
7410,413.395,194.9303,49.218,0.9676,97.1324,0.9798,7563,0.3781,3.9606,0.5449,0.4983,0.0263,0.0066,0.2483,0.9834,Basmati
6449,399.955,189.2665,43.4582,0.9733,90.6152,0.9758,6609,0.4286,4.3551,0.5066,0.4788,0.0293,0.0067,0.2292,0.9983,Basmati
6611,447.139,219.4941,38.5541,0.9845,91.7463,0.9832,6724,0.2788,5.6931,0.4155,0.418,0.0332,0.0058,0.1747,0.9947,Basmati
8418,481.347,232.1711,46.5907,0.9797,103.5284,0.979,8599,0.4992,4.9832,0.4566,0.4459,0.0276,0.0055,0.1988,0.9909,Basmati
7447,424.873,203.4235,47.4541,0.9724,97.3746,0.9763,7628,0.4262,4.2867,0.5184,0.4787,0.0273,0.0064,0.2291,0.9822,Basmati
7480,429.693,203.1333,47.6361,0.9721,97.5901,0.9659,7744,0.4647,4.2643,0.5091,0.4804,0.0272,0.0064,0.2308,0.9842,Basmati
8878,473.001,225.1314,51.2319,0.9738,106.3194,0.9685,9167,0.6819,4.3944,0.4987,0.4723,0.0254,0.0058,0.223,0.9801,Basmati
7205,422.208,201.7642,46.9094,0.9726,95.7794,0.951,7576,0.4582,4.3011,0.5079,0.4747,0.028,0.0065,0.2253,0.9693,Basmati
8557,445.191,207.6133,53.7167,0.9659,104.3796,0.9608,8906,0.539,3.865,0.5425,0.5028,0.0243,0.0063,0.2528,0.9769,Basmati
7863,434.071,207.5219,48.9007,0.9718,100.0574,0.9816,8010,0.3639,4.2437,0.5244,0.4822,0.0264,0.0062,0.2325,0.9866,Basmati
7992,446.2,211.1292,48.7806,0.9729,100.8748,0.971,8231,0.3615,4.3281,0.5044,0.4778,0.0264,0.0061,0.2283,0.988,Basmati
7490,416.45,198.8289,48.5557,0.9697,97.6553,0.9742,7688,0.7689,4.0949,0.5427,0.4912,0.0265,0.0065,0.2412,0.9878,Basmati
7783,424.639,200.041,50.3771,0.9678,99.5471,0.9764,7971,0.5549,3.9709,0.5424,0.4976,0.0257,0.0065,0.2476,0.9833,Basmati
6395,412.75,198.8017,41.0165,0.9785,90.2351,0.9838,6500,0.3175,4.8469,0.4717,0.4539,0.0311,0.0064,0.206,0.9986,Basmati
7105,421.9,202.5886,44.9786,0.975,95.1124,0.9791,7257,0.6574,4.5041,0.5016,0.4695,0.0285,0.0063,0.2204,0.9928,Basmati
5392,333.286,153.5399,45.5666,0.9549,82.8572,0.9731,5541,0.7935,3.3696,0.61,0.5396,0.0285,0.0085,0.2912,0.9813,Basmati
7657,432.192,204.8039,48.3472,0.9717,98.738,0.9658,7928,0.4499,4.2361,0.5151,0.4821,0.0267,0.0063,0.2324,0.9846,Basmati
7843,452.365,220.1229,46.6875,0.9772,99.9301,0.9562,8202,0.3778,4.7148,0.4816,0.454,0.0281,0.006,0.2061,0.9717,Basmati
7238,405.521,188.8692,49.7949,0.9646,95.9985,0.9695,7466,0.4396,3.7929,0.5531,0.5083,0.0261,0.0069,0.2583,0.9799,Basmati
6252,378.309,179.6064,44.889,0.9683,89.2205,0.9702,6444,0.7086,4.0011,0.549,0.4968,0.0287,0.0072,0.2468,0.9873,Basmati
7567,433.961,209.3418,46.949,0.9745,98.156,0.9627,7860,0.4099,4.4589,0.5049,0.4689,0.0277,0.0062,0.2198,0.9803,Basmati
6526,382.392,178.0149,47.4442,0.9638,91.1546,0.9678,6743,0.4196,3.7521,0.5608,0.5121,0.0273,0.0073,0.2622,0.9838,Basmati
8023,443.315,208.1393,50.6733,0.9699,101.0703,0.9611,8348,0.3656,4.1075,0.513,0.4856,0.0259,0.0063,0.2358,0.9685,Basmati
8649,458.924,217.6784,52.183,0.9708,104.9393,0.9604,9006,0.3907,4.1714,0.5161,0.4821,0.0252,0.006,0.2324,0.9695,Basmati
5956,415.278,205.3891,37.6727,0.983,87.0828,0.9663,6164,0.4159,5.4519,0.434,0.424,0.0345,0.0063,0.1798,0.9801,Basmati
9092,478.548,225.4657,52.2737,0.9728,107.5932,0.9749,9326,0.3473,4.3132,0.4989,0.4772,0.0248,0.0057,0.2277,0.9822,Basmati
6865,392.932,179.9837,51.4936,0.9582,93.4922,0.9357,7337,0.5173,3.4953,0.5587,0.5194,0.0262,0.0075,0.2698,0.9431,Basmati
7637,427.834,203.2238,49.2373,0.9702,98.609,0.9667,7900,0.3641,4.1274,0.5243,0.4852,0.0266,0.0064,0.2354,0.9718,Basmati
6995,411.812,193.407,47.3783,0.9695,94.3733,0.9624,7268,0.5384,4.0822,0.5183,0.488,0.0276,0.0068,0.2381,0.972,Basmati
8486,470.331,225.4262,48.9934,0.9761,103.9457,0.9699,8749,0.354,4.6012,0.4821,0.4611,0.0266,0.0058,0.2126,0.9783,Basmati
9648,456.379,207.5232,60.2015,0.957,110.8342,0.9671,9976,0.5613,3.4471,0.5821,0.5341,0.0215,0.0062,0.2852,0.9833,Basmati
9202,494.258,239.5452,49.7001,0.9782,108.2421,0.9773,9416,0.4134,4.8198,0.4734,0.4519,0.026,0.0054,0.2042,0.9841,Basmati
8219,443.936,207.6471,51.686,0.9685,102.2974,0.9665,8504,0.3678,4.0175,0.5241,0.4927,0.0253,0.0063,0.2427,0.9751,Basmati
7178,401.182,189.7919,48.9444,0.9662,95.5998,0.9777,7342,0.4093,3.8777,0.5604,0.5037,0.0264,0.0068,0.2537,0.9839,Basmati
7265,422.579,199.6497,47.0594,0.9718,96.1774,0.9777,7431,0.3763,4.2425,0.5112,0.4817,0.0275,0.0065,0.2321,0.9845,Basmati
8049,456.222,216.8894,48.3565,0.9748,101.2339,0.9675,8319,0.5306,4.4852,0.486,0.4668,0.0269,0.006,0.2179,0.9771,Basmati
7912,439.958,209.8019,49.2549,0.9721,100.3687,0.971,8148,0.4152,4.2595,0.5137,0.4784,0.0265,0.0062,0.2289,0.9748,Basmati
9019,463.72,218.2699,53.3215,0.9697,107.1604,0.9649,9347,0.4154,4.0935,0.5271,0.491,0.0242,0.0059,0.241,0.9867,Basmati
7176,416.029,199.5322,46.3491,0.9726,95.5864,0.9842,7291,0.3805,4.305,0.521,0.4791,0.0278,0.0065,0.2295,0.988,Basmati
8179,419.767,196.3414,53.9362,0.9615,102.0482,0.9715,8419,0.7132,3.6403,0.5833,0.5197,0.024,0.0066,0.2701,0.9834,Basmati
8064,448.423,214.2915,48.5228,0.974,101.3282,0.9773,8251,0.5989,4.4163,0.5039,0.4729,0.0266,0.006,0.2236,0.9874,Basmati
6807,371.678,165.2308,54.0195,0.945,93.0964,0.9662,7045,0.5631,3.0587,0.6192,0.5634,0.0243,0.0079,0.3175,0.971,Basmati
8290,459.416,219.5388,48.8742,0.9749,102.7383,0.9658,8584,0.4641,4.4919,0.4936,0.468,0.0265,0.0059,0.219,0.9837,Basmati
7840,436.944,207.9689,48.5661,0.9724,99.9109,0.9643,8130,0.6843,4.2822,0.516,0.4804,0.0265,0.0062,0.2308,0.9883,Basmati
7428,441.006,211.6625,45.7232,0.9764,97.2503,0.9642,7704,0.3364,4.6292,0.4799,0.4595,0.0285,0.0062,0.2111,0.9772,Basmati
9261,483.455,226.8843,53.6703,0.9716,108.5885,0.9643,9604,0.3724,4.2274,0.4979,0.4786,0.0245,0.0058,0.2291,0.9683,Basmati
6557,385.711,179.9722,47.282,0.9649,91.3708,0.9681,6773,0.6497,3.8064,0.5538,0.5077,0.0274,0.0072,0.2578,0.9811,Basmati
8662,464.21,221.6698,50.6292,0.9736,105.0181,0.9726,8906,0.3715,4.3783,0.5051,0.4738,0.0256,0.0058,0.2244,0.9827,Basmati
7016,427.546,198.1507,46.3043,0.9723,94.5148,0.9595,7312,0.3864,4.2793,0.4823,0.477,0.0282,0.0066,0.2275,0.9736,Basmati
7942,446.233,214.5514,47.8179,0.9748,100.5588,0.974,8154,0.3554,4.4868,0.5012,0.4687,0.027,0.006,0.2197,0.9856,Basmati
10056,491.207,228.4152,57.4544,0.9678,113.1534,0.9667,10402,0.3749,3.9756,0.5237,0.4954,0.0227,0.0057,0.2454,0.9756,Basmati
8780,474.252,228.1006,49.9976,0.9757,105.731,0.9712,9040,0.4829,4.5622,0.4906,0.4635,0.026,0.0057,0.2149,0.9802,Basmati
7526,429.988,201.1697,49.2257,0.9696,97.8897,0.9584,7853,0.7347,4.0867,0.5115,0.4866,0.0267,0.0065,0.2368,0.9677,Basmati
8203,458.91,216.9466,49.2209,0.9739,102.1978,0.9639,8510,0.5661,4.4076,0.4895,0.4711,0.0264,0.006,0.2219,0.9781,Basmati
7161,404.813,189.4108,48.8661,0.9661,95.4865,0.9746,7348,0.3966,3.8761,0.5491,0.5041,0.0265,0.0068,0.2541,0.9851,Basmati
5531,373.891,179.0103,40.2463,0.9744,83.9183,0.9636,5740,0.3559,4.4479,0.4972,0.4688,0.0324,0.0073,0.2198,0.9775,Basmati
5892,385.928,185.1746,41.2937,0.9748,86.6137,0.9752,6042,0.3471,4.4843,0.4971,0.4677,0.0314,0.007,0.2188,0.9811,Basmati
7235,419.683,198.962,46.4471,0.9724,95.9786,0.9785,7394,0.3823,4.2836,0.5162,0.4824,0.0275,0.0064,0.2327,0.9968,Basmati
9861,479.684,226.8275,56.4182,0.9686,112.0509,0.9736,10128,0.7296,4.0205,0.5385,0.494,0.023,0.0057,0.244,0.9811,Basmati
4996,329.309,151.3501,43.5052,0.9578,79.7565,0.9641,5182,0.7401,3.4789,0.5789,0.527,0.0303,0.0087,0.2777,0.9661,Basmati
7060,411.55,196.5928,46.9515,0.9711,94.8107,0.9716,7266,0.3611,4.1871,0.5238,0.4823,0.0278,0.0067,0.2326,0.9739,Basmati
7204,442.969,208.114,44.6289,0.9767,95.7727,0.9581,7519,0.3688,4.6632,0.4614,0.4602,0.0289,0.0062,0.2118,0.9876,Basmati
8276,451.253,213.1723,50.4827,0.9716,102.6515,0.9665,8563,0.4951,4.2227,0.5107,0.4815,0.0258,0.0061,0.2319,0.9792,Basmati
8400,450.033,214.1668,51.1891,0.971,103.4177,0.9761,8606,0.3646,4.1838,0.5212,0.4829,0.0255,0.0061,0.2332,0.9756,Basmati
8033,457.982,221.3045,46.95,0.9772,101.1332,0.9838,8165,0.3239,4.7136,0.4813,0.457,0.0275,0.0058,0.2088,0.9844,Basmati
7516,444.036,214.9518,44.8428,0.978,97.8247,0.9772,7691,0.3262,4.7935,0.479,0.4551,0.0286,0.006,0.2071,0.9928,Basmati
8527,467.55,229.3358,48.2779,0.9776,104.1965,0.9734,8760,0.7895,4.7503,0.4902,0.4543,0.0269,0.0057,0.2064,0.9806,Basmati
8887,469.527,224.6988,52.7697,0.972,106.3733,0.9616,9242,0.8229,4.2581,0.5066,0.4734,0.0253,0.0059,0.2241,0.9543,Basmati
7164,433.486,209.0109,43.9494,0.9776,95.5065,0.9784,7322,0.3593,4.7557,0.4791,0.4569,0.0292,0.0061,0.2088,0.993,Basmati
8816,460.103,212.9804,53.8098,0.9676,105.9475,0.9635,9150,0.3771,3.958,0.5233,0.4975,0.0242,0.0061,0.2475,0.9794,Basmati
7626,442.22,213.3564,46.6655,0.9758,98.5379,0.9641,7910,0.5928,4.572,0.49,0.4618,0.028,0.0061,0.2133,0.9752,Basmati
8401,468.391,227.9235,47.4327,0.9781,103.4238,0.9719,8644,0.3326,4.8052,0.4812,0.4538,0.0271,0.0056,0.2059,0.9894,Basmati
8061,442.951,209.7884,50.1663,0.971,101.3093,0.9654,8350,0.4334,4.1819,0.5163,0.4829,0.026,0.0062,0.2332,0.9752,Basmati
7432,377.602,166.7658,58.2277,0.9371,97.2765,0.9728,7640,0.4997,2.864,0.655,0.5833,0.0224,0.0078,0.3403,0.9745,Basmati
7832,441.759,208.0788,48.9521,0.9719,99.86,0.9733,8047,0.3578,4.2507,0.5043,0.4799,0.0266,0.0063,0.2303,0.979,Basmati
7030,424.446,201.8651,44.5882,0.9753,94.6091,0.9769,7196,0.3692,4.5273,0.4904,0.4687,0.0287,0.0063,0.2197,0.9945,Basmati
6797,375.128,170.2978,52.6352,0.951,93.028,0.9557,7112,0.4853,3.2354,0.607,0.5463,0.0251,0.0077,0.2984,0.9655,Basmati
7122,417.883,195.2238,47.7713,0.9696,95.2261,0.9641,7387,0.4741,4.0866,0.5125,0.4878,0.0274,0.0067,0.2379,0.9723,Basmati
6747,388.776,184.6076,47.5645,0.9662,92.6852,0.9663,6982,0.4173,3.8812,0.5609,0.5021,0.0274,0.007,0.2521,0.9783,Basmati
7887,447.957,213.501,47.1324,0.9753,100.21,0.9773,8070,0.3869,4.5298,0.4939,0.4694,0.0271,0.006,0.2203,0.9979,Basmati
7584,450.485,221.1664,44.0859,0.9799,98.2662,0.9743,7784,0.4137,5.0167,0.4696,0.4443,0.0292,0.0058,0.1974,0.9904,Basmati
6642,398.697,191.6875,45.1275,0.9719,91.9612,0.9688,6856,0.3673,4.2477,0.5251,0.4797,0.0289,0.0068,0.2302,0.9776,Basmati
8567,457.397,214.8718,52.1719,0.9701,104.4406,0.9526,8993,0.5224,4.1185,0.5146,0.4861,0.0251,0.0061,0.2363,0.973,Basmati
